GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
107.3946188,208.1428571,92.57142857,616.75,30.46526962,0
117.05625,201.3,88.8,492.0,15.66556734,0
121.33194440000001,202.3111111,88.95555556,468.4,21.84676149,0
127.2595061,240.25,118.51875,515.04375,30.83897126,0
111.56877320000001,203.5882353,93.26470588,403.73529410000003,26.51277684,0
127.25940209999999,212.52307689999998,98.69230769,384.0923077,21.40472768,0
130.5422177,211.70967740000003,113.7580645,260.79032259999997,29.237607099999998,0
134.69196430000002,199.28571430000002,116.8571429,477.85714289999993,22.49671178,1
131.1306657,258.4775281,121.60112360000001,716.6123596,24.63314985,0
138.16417909999998,230.6190476,103.19047619999999,662.6190475999999,35.33667036,0
129.9671513,256.1864407,147.5677966,431.88983049999996,10.82736818,0
124.0294118,244.0625,117.34375,634.84375,25.84552594,0
103.65,201.0,94.0,522.0,24.14622124,0
126.11924690000001,231.5333333,110.9,735.0666667,15.51071314,0
125.66909620000001,222.4651163,130.27906979999997,268.5813953,29.22435177,0
134.69131240000002,213.25,95.16176471,425.2205882,26.97268899,0
130.5573048,201.92079209999997,87.32673267,183.00495049999998,8.402709615,0
151.375,297.9090909,210.8181818,353.7272727,31.16763526,0
133.0340909,205.7272727,94.81818182,575.2727272999999,26.15781728,0
114.013089,239.58333330000002,114.25,748.9583332999999,19.98940692,0
116.4235905,203.91764709999998,88.68235294,531.4470588,31.05805258,0
140.75,213.6842105,95.21052632,756.3684211,10.72755016,0
90.7125,201.2,96.4,512.0,13.09350984,0
135.52,206.9268293,94.75609756,497.3902438999999,25.93592526,0
117.03517590000001,224.52,97.4,577.32,23.50101274,0
124.3669565,202.8981481,92.17592593,459.9351852,25.99731408,0
133.230663,235.7582418,118.49450549999999,445.6813187,22.45452677,0
128.5836492,244.5847458,115.0,705.7711864,12.76059586,0
131.6163955,274.89108910000004,157.3762376,516.9504951,23.10984837,0
129.8431983,223.7704918,102.6065574,647.3442623,23.78721854,0
125.0465723,227.1775148,108.3343195,572.2337278,30.76390728,0
121.925,205.5333333,92.2,426.6,24.55144259,0
130.5578313,195.9230769,87.25,437.86538459999997,30.52605832,0
124.57421880000001,207.9375,92.1875,421.1875,15.48739407,0
117.18128659999999,211.81395350000003,91.58139535,529.5813952999999,31.68411558,0
121.646648,220.0,106.62222220000001,384.5777778,14.65851625,0
131.9643164,228.9178082,112.65068490000002,484.6917808,27.70906474,0
131.3761755,222.35,102.8,621.75,41.41968131,0
133.0968447,228.88059700000002,115.76616920000001,563.1542289,25.20846576,0
108.5986842,240.78947369999997,116.7105263,612.1842105000001,27.70296543,0
132.0387761,200.2740385,95.32211538,364.0288462,34.25941669,0
120.95114009999999,230.66533859999998,116.70517930000001,486.0,38.46983194,0
107.2478992,248.06666669999998,112.46666670000002,850.2666667000001,15.98109995,0
132.9669118,261.6470588,105.8235294,870.7058824,18.61372043,0
139.5927711,253.15384619999998,122.42307690000001,757.3461538,28.35040674,0
115.4696746,265.89534879999997,119.1976744,877.7441859999999,13.49302245,0
128.6893939,492.52,271.12,405.04,18.13963616,0
129.1319444,231.2222222,104.0,552.5555555999999,7.959775417,0
120.7212331,253.7521008,118.54201680000001,893.2689075999999,24.56268633,0
121.2458588,489.4444444,483.6944444,842.6111110999999,45.39762385,0
127.9185581,218.8723404,98.08510638,679.5744681,19.80539089,0
126.99600000000001,259.8510638,123.4468085,809.1702128,12.07536317,0
94.125,247.0,123.0,865.0,14.15391583,0
140.8973214,215.0714286,98.28571429,530.4285714,27.08723154,0
135.0969773,215.22,99.12,343.94,15.51681668,0
143.5246305,210.76923080000003,90.65384615,447.11538459999997,27.11055603,0
117.46467390000001,199.3913043,82.56521739,344.86956519999995,18.50703642,0
125.88855420000002,216.33333330000002,101.57142859999999,551.4761905,23.09381439,0
111.8095238,246.82758619999998,131.8965517,479.6896552,13.01860007,0
132.9495798,201.4,89.6,455.33333330000005,26.98509877,0
126.8913043,247.43478259999998,109.9565217,735.9565217,33.10303557,0
118.481822,233.66,110.27333329999999,610.08,33.64068701,0
116.9652778,187.83333330000002,76.94444444,362.94444439999995,22.95621167,0
115.4341085,262.0877193,144.8947368,562.4035087999999,14.81472735,0
133.57386359999998,211.1704545,96.78409091,559.6022727000001,39.01410928,0
102.91666670000001,208.66666669999998,89.66666667,501.33333330000005,26.2974439,0
127.6560636,209.34920630000002,91.57142857,568.984127,31.43358145,0
121.5916084,199.24444440000002,87.88888889,449.46666669999996,21.2525554,0
134.70234330000002,210.2727273,95.46464646,444.0,25.07608258,0
126.97687859999998,242.22368419999998,113.4736842,602.1578947,21.81312281,0
112.82894740000002,225.5789474,99.73684211,548.2105263,24.43295989,0
133.5416667,208.7333333,90.2,474.46666669999996,25.79095449,0
135.1096904,203.5591398,91.92473118,544.1827957,28.63944936,0
145.08102769999996,208.28125,108.25,269.90625,20.06958111,0
116.3907767,200.84615380000002,91.38461538,357.4230769,19.258902499999998,0
113.9711538,231.1153846,104.7692308,670.8846154,32.24334251,0
115.7314356,235.33333330000002,107.9215686,728.3333332999999,27.26555018,0
114.5965251,239.4923077,109.03076920000001,720.4307692000001,25.95254659,0
126.468599,205.9230769,90.0,358.6153846,26.84758647,0
139.0367965,232.71551719999997,111.29310339999999,651.2586207,26.10623818,0
123.11464299999999,265.7438017,147.82644630000001,488.26446280000005,13.18521421,0
118.3646865,221.6315789,112.68421049999999,617.0,34.036002200000006,0
117.7539683,402.6507937,327.8412698,764.2380952000001,42.53221327,0
88.40625,264.0,142.0,502.0,3.561951712,0
142.22916669999998,238.16666669999998,113.16666670000001,917.5,12.53550513,0
118.2678571,229.66666669999998,105.1428571,690.7142857000001,20.77391527,0
124.7262884,212.6965517,99.50344828,507.862069,26.12470232,0
142.34027780000002,212.0,86.66666667,552.8888889,30.73025814,0
119.2141791,293.13095239999996,203.38095239999998,368.61904760000004,34.44436673,0
120.28548899999998,190.675,84.8,347.375,33.17981314,0
122.6385135,209.78494619999998,91.94623656,576.516129,26.83134204,0
111.1507353,193.05882350000002,88.35294118,493.8235294,33.46619427,0
131.8852041,193.2040816,84.16326531,289.85714289999993,23.96801284,0
136.3907285,184.40350880000003,79.71929825,356.8421053,15.52416478,0
140.2243736,193.8727273,84.52727273,462.3272727,29.36020807,0
127.91536049999999,381.05,318.35,680.425,43.57877924,0
131.1114983,213.66666669999998,125.44444440000001,537.8888889,19.43481905,1
133.82857140000002,202.9090909,95.90909091,508.5454545,15.47325071,0
128.9160483,265.2390572,128.2525253,814.4040404,26.62482603,0
117.990991,502.0,335.0,560.0,22.56871593,0
154.9375,207.33333330000002,87.66666667,647.0,11.08176681,0
147.54861110000002,327.1666667,207.5,334.1666667,33.00921121,0
87.140625,417.0,256.5,369.5,28.44292531,0
124.8222997,292.967033,177.4835165,313.67032969999997,19.4890288,0
109.2261905,321.4375,232.90625,449.8125,10.57409681,0
117.96850390000002,215.8055556,98.73611111,679.5972222,23.27263517,0
118.66970390000002,234.75,109.6071429,658.8928571,15.75870346,0
119.00351409999999,360.976,323.688,784.584,60.34081020000001,0
116.98355749999999,224.5,102.19047619999999,663.2380952000001,20.16014399,0
124.6788321,308.74285710000004,204.62857140000003,387.48571430000004,7.588605852000001,0
143.97382199999998,230.125,102.54166670000001,707.5416667000001,20.12392164,0
145.1022727,202.0,92.63636364,514.7272727,28.34323275,0
141.3368146,267.125,144.45833330000002,553.0416667000001,22.57764381,0
123.2828639,193.1851852,88.7037037,464.16666669999995,38.58807822,0
137.16930019999998,203.8928571,85.28571429,354.60714289999993,23.88247158,0
124.4567449,246.0,136.50574709999998,591.7241379,32.54544472,0
130.1519757,186.92270530000002,82.08695652,282.5410628,18.71777143,0
132.19582250000002,246.875,110.875,804.875,20.5723655,0
130.5377095,241.7777778,120.37777779999999,527.9333333000001,17.104385399999998,0
128.58113590000002,200.8709677,119.32258059999998,436.5564516,24.03356784,1
140.7157258,222.0645161,104.6129032,536.0645161,28.82199848,0
138.2338235,214.41860469999997,97.44186047,730.8139535,26.14274167,0
138.0415512,196.21739130000003,77.21739129999999,344.78260869999997,10.83594801,0
127.9463087,178.36842109999998,92.36842105,278.4736842,14.97745305,1
120.3121019,189.2,82.2,418.1,34.49768108,0
126.2493017,243.1888889,115.93333329999999,657.7666667000001,20.39729164,0
124.7972028,232.33333330000002,122.66666670000001,268.6666667,14.02731022,0
115.55,213.125,93.79166667,561.125,42.94982538,0
111.9645669,199.8125,90.875,520.5625,29.57029496,0
116.25066670000001,212.59574469999998,94.21276596,549.212766,41.76452128,0
134.3012821,250.0,134.1,284.2,19.51275224,0
135.4613971,248.6470588,134.3823529,454.1470588,44.95753475,0
140.29577460000002,184.037037,75.92592593,291.962963,9.052658023,0
128.79759520000002,188.38095239999998,78.80952381,405.1587302,13.80587436,0
129.5352423,218.5789474,94.78947368,473.8245614,29.20647461,0
132.6595625,209.3982301,104.54867259999999,225.9911504,14.27735622,0
153.2784091,231.2727273,107.2727273,649.4545455,22.57293047,0
126.36935030000001,448.1685393,412.8988764,714.0449437999999,22.66755842,0
120.4330743,222.5517241,100.8551724,577.8275862,26.09609061,0
141.5590551,201.0,86.0,467.5,27.80034847,0
120.866107,220.30434780000002,97.53846154,564.6354514999999,38.7828501,0
115.00628929999999,259.0,109.0,797.8,22.05419461,0
109.5389222,240.71428569999998,114.33333329999999,632.3809524000001,19.347168399999997,0
136.84507040000003,224.11111110000002,106.44444440000001,651.2222222,22.0151463,0
133.1561618,211.73134330000002,96.62686567,609.8208955,23.81760348,0
104.796875,289.5,183.5,355.5,36.64355332,0
159.8671875,196.375,87.625,469.0,17.33313301,0
127.3540594,366.8553459,280.66037739999996,546.7735849,24.4765217,0
134.4619883,211.87745099999998,101.62745100000001,436.73039220000004,33.91547888,0
98.15625,408.0,322.75,436.75,18.10343545,0
133.4357367,268.1,148.75,463.5,22.54168361,0
133.8958333,232.0,98.0,678.0,19.01461426,0
112.1527778,258.5555556,145.33333330000002,578.5555555999999,31.54445227,0
118.1173469,205.70270269999997,90.48648649,524.7297297,30.80763379,0
133.7246835,206.85,88.05,436.85,30.91763251,0
128.63582340000002,181.21333330000002,81.16,294.76,17.60179789,0
139.6409524,201.2424242,91.95454545,391.6818182,23.77558069,0
117.5606695,206.5333333,91.6,486.66666669999995,22.22970985,0
113.46511629999999,244.25925930000002,107.55555559999999,735.5185184999999,34.57541805,0
83.578125,193.0,85.5,421.5,4.145780988,0
124.6640625,222.91666669999998,102.08333329999999,764.5833332999999,29.60703276,0
119.0078534,190.875,84.33333333,339.4583333,21.06104718,0
121.23686049999999,214.93333330000002,98.1,490.6777778,27.75265753,0
134.986711,214.6842105,90.68421053,476.0,20.11104904,0
134.33373469999998,238.6360153,109.62068970000001,783.8467433,24.59846802,0
103.4829545,231.8181818,112.45454550000001,599.7272727000001,27.58787613,0
122.5212528,201.3928571,95.53571429,485.89285710000007,20.63738805,0
134.82207580000002,235.5789474,112.7894737,553.2105263,25.77584226,0
133.1825,204.6,96.84,481.28,40.27358439,0
95.53125,197.1,87.7,565.1,18.05574701,0
156.4375,237.8571429,112.7142857,828.1428571,19.55734634,0
90.34615385,258.0,159.2,425.6,21.77521527,0
121.73276200000001,216.1490683,99.72670807,569.8509317,45.82816376,0
112.11842109999999,213.6315789,104.5789474,604.6315789,16.65404878,0
129.2823779,302.6440678,214.50847459999997,632.9322034,62.2350956,0
134.51621619999997,191.5142857,80.97142857,387.6,24.11968457,0
143.6886792,205.95,91.5,542.85,11.30265456,0
138.664557,210.0,99.0,657.0,42.20379129999999,0
120.5789797,472.34313729999997,474.23529410000003,800.5,42.49571523,0
125.47826090000002,217.9090909,98.78181818,586.8,41.53945053,0
95.70535714,213.4285714,94.57142857,578.8571429,14.70110367,0
116.94537820000001,208.8,105.46666670000002,329.4,38.0008187,0
135.166113,207.94736840000002,87.15789474,507.8947368,31.03558854,0
119.3538798,228.38541669999998,107.6597222,605.0486111,30.80197804,0
145.85416669999998,216.33333330000002,93.66666667,366.6666667,11.30879697,0
134.80952380000002,189.25,76.16666667,230.11111110000002,10.95825412,0
126.2727273,224.3658537,106.23577240000002,721.1788617999999,31.65370911,0
149.5546875,201.0,94.5,629.5,25.78001891,0
120.90625,209.4,93.3,571.8,36.67710457,0
120.96212120000001,238.12,112.64,667.6,18.70196781,0
150.671875,240.75,122.25,519.25,20.01210571,0
119.22628950000001,241.65789469999996,128.6842105,490.81578949999994,20.934619899999998,0
133.42359150000001,206.8938547,103.1675978,295.10055869999997,27.73327845,0
116.4196429,180.5714286,75.28571429,389.57142860000005,17.29574679,0
104.7,275.1,178.0,462.7,41.25299989,0
141.3045977,213.1818182,104.7272727,341.36363639999996,13.56100389,0
134.9865772,232.53571430000002,118.67857140000001,397.9642857,24.53576627,0
114.59595959999999,246.44,115.72,791.08,26.28295265,0
144.8638211,207.2580645,95.29032258,520.1935484,14.38499912,0
97.26785714,198.0,81.42857143,507.85714289999993,15.04143936,0
139.0744186,244.66666669999998,115.25925929999998,752.7407407000001,25.36066319,0
115.07317069999999,214.16666669999998,103.8055556,469.5,31.61148945,0
155.0625,220.0,98.0,555.0,10.49867717,0
122.40104170000001,195.5,88.08333333,223.41666669999998,18.99616189,0
118.60139860000001,234.88888889999998,115.83333329999999,675.5,34.05500045,0
132.0807537,188.9361702,75.85106383,250.08510640000003,18.1658772,0
134.06200790000003,184.390625,80.0,323.828125,18.15202726,0
128.7814371,194.4761905,89.33333333,336.952381,10.89300676,0
114.4157088,215.21212119999998,95.60606061,497.87878789999996,35.85669365,0
107.9280303,234.15151519999998,117.3636364,630.6363636,20.11048454,0
135.1260504,209.33333330000002,94.53333333,536.4666666999999,38.74360162,0
126.43073590000002,465.7931034,455.9655172,714.4482759,48.12417055,0
139.19205300000002,226.52631580000002,103.8421053,618.8421053,28.95052614,0
134.4169611,241.61111110000002,107.55555559999999,704.6111111,31.11785641,0
90.61363636,227.5454545,101.81818179999999,525.7272727,17.31669046,0
144.9553571,216.8571429,99.57142857,622.1428571,24.67058481,0
118.9550706,244.5306122,127.38775509999999,644.6326531000001,31.44632417,0
132.525,226.8,102.2,788.4,39.66134418,0
135.87083330000002,283.2,186.8,276.6,23.09593519,0
128.93993989999998,206.61904760000002,95.38095238,650.6666667000001,17.78837553,0
122.18359380000001,190.0,81.5,324.5,39.19263324,0
113.66666670000001,207.5555556,88.16666667,479.27777779999997,43.43851196,0
141.3562874,205.8571429,91.85714286,471.85714289999993,15.52658462,0
129.2222222,187.2537313,81.47761194,300.7014925,16.17958638,0
101.3005952,534.8095238,398.42857139999995,605.952381,27.31183824,0
134.8490879,194.0657895,82.39473684,383.4078947,23.90173138,0
137.5034483,201.826087,88.73913043,481.39130430000006,17.15711892,0
98.8984375,220.75,100.75,572.5,27.95979256,0
135.0664063,233.25,101.4375,699.625,17.03752751,0
128.8581395,193.2839506,82.19753086,444.5925926,30.96654143,0
109.8397213,216.88888889999998,98.66666667,646.8888889,27.85727513,0
132.63827,198.41666669999998,84.41666667,391.5,18.22772613,0
122.27615060000001,237.6,115.53333329999998,528.6,36.22976063,0
117.23475049999999,390.63235289999994,326.01470589999997,714.75,45.07050177,0
118.43489579999999,227.66666669999998,106.45833329999999,736.8333332999999,23.122259600000003,0
133.6428571,214.33333330000002,95.42857143,355.9047619,24.90098305,0
140.33863080000003,202.8846154,90.34615385,310.6923077,15.21595044,0
120.7072368,380.9473684,296.4210526,443.94736839999996,27.75945348,0
153.7670455,219.9090909,97.45454545,609.0,19.27701496,0
123.29742879999999,189.8,80.58888889,397.2111111,35.03024443,0
128.7157895,229.0,113.5,794.0,23.05789814,0
124.59375,210.0,94.0,562.5,56.79690915,0
126.804,273.75,170.25,369.5,21.4005695,0
108.8173077,228.76923080000003,98.15384615,686.1538462,22.65747,0
133.1965241,219.04255319999996,103.4468085,461.1276596,12.87028294,0
123.84964679999999,244.80645159999997,122.5806452,478.3387097,75.16408689,0
122.02125919999999,201.2727273,89.76623377,427.3636364,20.57858494,0
113.0469108,253.0363636,118.54545449999999,794.9272727000001,27.20980621,0
134.1038961,196.17241380000002,84.06896552,337.0172414,31.45067671,0
108.5827815,244.5789474,112.84210530000001,709.2631579,26.32999617,0
127.5519713,175.875,71.14772727,234.2840909,16.46979454,0
125.3299419,217.41860469999997,95.79069767,630.3488372,61.35960905,0
134.6625,206.8,91.6,373.6,17.8742832,0
114.84924620000001,240.24,115.68,888.12,20.58442129,0
120.19769869999999,240.33333330000002,125.33333329999999,654.5,52.97750833,0
135.6875,208.4285714,92.85714286,584.1428571,15.21143501,0
132.62933030000002,198.4909091,81.96363636,252.2909091,13.44857361,0
95.75625,193.4,83.5,417.5,13.87804021,0
137.0966387,211.4,91.8,621.4,30.01377462,0
135.7886565,216.520202,99.33838384,561.0151515,31.95066534,0
122.10126580000001,178.1,77.8,404.55,17.04780044,0
102.7112676,203.4444444,91.0,467.8888888999999,18.018508999999998,0
130.0008905,249.8531469,109.03496499999999,895.3776224,14.584556099999999,0
135.7426471,226.7647059,104.70588240000001,754.6764706,20.04434962,0
125.00074609999999,244.5234375,113.40625,728.4375,12.29582704,0
116.0143646,254.0,124.8947368,813.4385965,10.78817565,0
144.2718447,229.84615380000002,105.92307690000001,641.3076923,18.39796747,0
137.21875,230.4,110.4,814.7,15.525785,0
141.1875,226.33333330000002,107.0,568.0,28.871362199999997,0
123.526178,207.58333330000002,97.875,582.6666667000001,23.65528445,0
110.55263159999998,264.3333333,135.66666669999998,919.3333332999998,15.83486835,0
128.0042857,258.2444444,132.6222222,397.44444439999995,17.99629592,0
132.0175879,214.96,94.6,573.6,23.59274465,0
133.6580247,274.1764706,184.9215686,630.5490196000001,37.92489391,0
120.1556196,221.2272727,104.5454545,741.2272727000001,16.64536518,0
129.7667625,188.6641221,79.12213740000001,368.1374046,41.62891556,0
108.71354170000001,223.83333330000002,104.0,760.0833332999999,33.49709772,0
123.8648889,229.07547169999998,107.21226419999999,623.6132075,33.65579888,0
123.00687020000001,252.5,143.79268290000002,313.5487805,32.35442158,0
132.15833329999998,217.4666667,93.86666667,584.8666667,17.940147399999997,0
110.4572368,231.0,100.0,517.8421053000001,14.78432201,0
125.41958999999999,237.4710145,114.01449280000001,575.0362319,21.22615048,0
144.4475524,210.61111110000002,92.05555556,694.1111111,26.51205177,0
87.671875,361.0,241.0,408.0,22.0383189,0
135.69659240000001,245.36458330000002,115.53125,619.0833332999999,17.68630983,0
117.73684209999999,202.3,92.86666667,418.0,14.50976683,0
128.621546,233.4450549,103.1868132,706.3516484,11.73960215,0
119.1734919,274.63636360000004,155.23076919999997,519.3146853000001,30.01594112,0
139.1565762,217.3666667,98.73333333,590.3,22.59569772,0
114.1875,221.4482759,100.13793100000001,715.5517241,30.46028193,0
108.9928571,232.66666669999998,109.2222222,763.1111111,16.18383968,0
131.5011655,200.88888889999998,83.22222222,631.4814815000001,28.36142398,0
116.785473,228.91891890000002,106.72972970000001,684.972973,26.36480599,0
135.91610740000002,251.78947369999997,143.5789474,515.1578946999999,13.46566373,0
118.25712879999999,202.0859375,90.2109375,360.375,21.28498814,0
145.52083330000002,216.0,98.5,691.0,23.32142553,0
136.05040319999998,215.5806452,95.83870968,575.2580644999999,36.97669204,0
117.86857140000002,182.13636359999998,79.45454545,212.7727273,31.75422143,0
119.01796409999999,188.33333330000002,82.47619048,354.6666667,21.71783597,0
121.02202199999999,297.2539683,192.4285714,414.6984127,9.437972972999999,0
137.5648352,255.0526316,115.68421049999999,835.7368421,39.19450593,0
102.6135266,242.23076919999997,123.0,634.3076923,14.804045499999999,0
122.80666670000001,207.9736842,90.0,421.42105260000005,17.3656497,0
114.67780249999998,246.47058819999998,122.9764706,573.4588235,20.07775887,0
106.5078125,221.0,96.0,689.5,25.05868113,0
150.9962963,218.1176471,99.70588235,735.6470588,25.29534881,0
137.1485411,224.0,102.58333329999999,448.41666669999995,35.7272655,0
111.20754720000001,233.1,105.575,729.775,23.67381201,0
130.01571270000002,194.4196429,83.63392857,522.7232143,45.91870798,0
108.54545449999999,214.36363640000002,91.63636364,589.0909091,13.66784245,0
136.4926829,261.7692308,137.15384619999998,438.7692308,19.50208607,0
131.71875,219.5,96.25,653.25,30.85573511,0
133.6512059,194.8382353,85.89705882,327.11764710000006,19.47916108,0
114.5849923,229.3414634,104.0487805,683.3658537,27.29049229,0
135.1635514,232.4814815,109.7037037,720.2222222,32.95967524,0
133.20719309999998,234.3875,105.0125,794.55,36.52009507,0
112.45,246.2,114.0,699.6,25.8951733,0
126.5185185,218.76923080000003,96.84615385,607.3589744,24.21463308,0
107.5397727,219.9090909,89.63636364,562.2727272999999,32.01239429,0
122.820323,248.3010753,120.15053759999999,688.1397849,22.91334523,0
153.5625,245.33333330000002,121.0,714.6666667000001,19.75878848,0
141.665272,201.33333330000002,90.13333333,518.85,25.86430402,0
115.20653590000002,251.72916669999998,120.5,763.1666667000001,15.32693481,0
114.875,183.0,75.88235294,334.23529410000003,33.38151074,0
132.58281570000003,178.6065574,75.42622951,262.3442623,16.20683961,0
94.5875,195.2,82.6,457.4,23.49127498,0
130.9405594,218.11111110000002,95.88888889,538.2777778,29.57001526,0
140.8178808,204.8947368,93.10526316,560.0526316,16.60374086,0
132.3359528,205.59375,91.40625,625.4375,25.78802941,0
126.35,417.4,301.4,473.4,13.10572394,0
120.2744186,247.1029412,117.01470590000001,823.9852941,27.25881972,0
122.6180344,255.016129,115.516129,809.6774194,19.29399037,0
162.075,244.2,118.2,698.0,19.95394698,0
119.5680757,240.39138939999998,114.1037182,689.8238748,28.47858262,0
143.92708330000002,400.8333333,307.0,425.91666669999995,43.20003537,0
131.5027739,198.6813187,89.03296703,262.7252747,15.63703443,0
148.60763889999998,293.44444439999995,204.11111110000002,347.5,44.78618614,0
118.39160840000001,253.61111110000002,117.6111111,841.1666667000002,14.87281471,0
71.71875,309.0,223.0,425.0,13.5,0
109.18670890000001,251.0,114.05,880.0,20.37762253,0
122.91139240000001,203.0,91.0,517.0,26.06990602,0
132.2701149,226.0909091,100.81818179999999,677.1818182,31.20844344,0
121.5037037,198.8823529,85.88235294,509.5882353,17.79798208,0
130.78017830000002,261.0869565,115.7445652,750.6684783,12.76808921,0
134.97379030000002,257.70967740000003,164.19354840000003,313.2580645,37.74626388,0
130.8496504,175.33333330000002,83.40277778,342.27777779999997,21.17167847,1
106.33333329999999,229.2727273,109.18181820000001,610.2727272999999,22.00751187,0
134.356301,218.27142859999998,105.41428570000001,249.2428571,15.26297374,0
124.72403600000001,252.9046693,116.7937743,757.4571984,13.79738994,0
124.1187845,207.1648352,89.83516484,560.0549451,28.75738303,0
107.6538462,207.9230769,89.76923077,536.6153846,19.71152908,0
127.43781940000001,256.5675676,129.3783784,633.3513514,15.99771715,0
121.890625,253.4029126,148.0582524,427.7815534,19.06160049,0
112.63869129999999,243.1704545,113.2159091,586.4659091,28.25349892,0
119.6322581,273.8305085,124.30508470000001,935.5762712000002,20.44816739,0
116.8739726,228.6521739,106.9130435,683.3478261,38.76149747,0
135.0943205,206.67741940000002,89.5,497.27419349999997,27.53200767,0
139.3245614,249.16279069999996,142.97674419999998,441.4651163,26.5916174,0
116.69646180000001,218.4411765,95.38235294,592.1176471,32.63836662,0
134.4394993,195.88888889999998,89.44444444,394.35555560000006,25.55788395,0
120.24550900000001,224.02380950000003,112.1428571,475.9047619,17.40482705,0
95.81818182,220.5555556,106.7777778,715.5555555999999,10.31838824,0
137.6171875,218.3125,100.3125,604.6875,33.51771919,0
127.4767103,196.10465119999998,86.54651163,390.22093019999994,35.2278395,0
120.10872820000002,253.5555556,131.3174603,612.4126984000001,31.681279200000002,0
152.77777780000002,191.83333330000002,98.58333333,165.58333330000002,4.399337071000001,0
153.8571429,237.6,117.73333329999998,536.5333333000001,19.011809200000002,0
131.4297872,183.93333330000002,81.4,230.4666667,4.787019486,0
128.27918780000002,236.8,113.28,712.04,25.70447432,0
85.41666667,207.0,94.0,506.33333330000005,15.69146973,0
124.2998379,202.3846154,98.20512821,331.1794872,14.1949422,0
110.664557,197.5,86.5,459.0,15.9940614,0
135.5298329,210.90566040000002,95.69811321,459.2075472,25.29924852,0
115.48550719999999,219.80769229999999,101.2307692,551.6153846,32.84732479,0
122.99244329999999,244.08,111.32,732.4,20.35186478,0
126.739726,203.3913043,129.90434779999998,390.8173913,20.6357848,1
122.80854699999999,266.4864865,147.3783784,486.527027,16.71157815,0
120.89838909999999,205.372549,97.66666667,533.2745098,16.16583132,0
130.0529661,380.6,289.2666667,441.4333333000001,15.188775099999999,0
134.84371069999997,234.305,110.745,636.345,24.50295849,0
117.45141070000001,225.95,103.8,535.25,27.5628373,0
109.24834440000001,220.9473684,101.9210526,716.5,23.033713100000003,0
88.3125,344.6666667,256.0,359.3333333,73.07986499,0
117.9580838,212.5714286,96.85714286,700.1904762,20.16496591,0
125.8571429,246.1428571,120.0952381,500.19047620000003,17.63242735,0
126.80277779999999,309.24444439999996,179.9111111,347.2888889,19.61309716,0
136.0121457,212.8387097,90.80645161,584.4516129,29.74501419,0
135.6509009,356.0,233.21428569999998,435.9642857,21.2224311,0
141.0,192.5,86.67647059,401.76470589999997,20.61764706,0
135.0352941,194.72916669999998,82.97916667,414.8541667,17.75449865,0
115.48844879999999,213.15789469999996,95.63157895,563.3684211,34.29729886,0
122.0163723,244.36986299999998,113.91095890000001,708.130137,17.28209102,0
124.6613071,221.5619835,101.7272727,517.3471074,27.33198671,0
131.7291667,219.6190476,95.95238095,686.9047619,35.15763014,0
134.23107050000002,211.70833330000002,96.14583333,556.875,30.2234445,0
135.3375,194.6,85.8,487.6,30.94333531,0
155.125,235.0,116.33333329999999,649.0,20.28378906,0
147.8465909,260.6818182,152.7272727,479.5454545,24.99008068,0
111.1125828,230.84210530000004,101.63157890000001,744.9473684,19.24035176,0
142.48802949999998,203.0882353,91.04411765,414.9117647,19.8673967,0
156.6679688,216.5,91.0625,589.125,11.47943133,0
140.984252,186.5,86.5,476.0,23.00509454,0
136.32382890000002,228.03225809999998,104.80645159999999,757.3870968,28.20930393,0
123.3658192,267.1333333,163.8,466.2,17.06521985,0
114.9902344,213.78125,91.40625,587.6875,31.78344695,0
126.6424825,196.36111110000002,87.33333333,394.18055560000005,33.93242877,0
115.1571165,214.6764706,97.35294118,536.9313725,30.13904245,0
119.28636829999999,242.0404858,117.9149798,575.7692308,26.81530651,0
136.9814815,217.5882353,101.88235290000001,671.0,44.55415429,0
134.06403659999998,183.4636364,95.59090909,236.6818182,18.003730100000002,1
132.69051090000002,214.83720930000004,95.37209302,638.4651163,19.88966319,0
125.9938063,245.7946429,113.91666670000001,690.1011905,32.37174663,0
155.1132813,199.875,87.75,479.9375,14.33513494,0
120.015625,857.5,710.5,928.0,28.04460732,0
118.6107011,215.0,97.77941176,458.48529410000003,26.94568338,0
115.7886905,256.8571429,125.2380952,785.4285714,9.762020905,0
129.7300102,171.5974441,70.40255591,206.8178914,10.5116657,0
126.52797199999999,178.77777780000002,85.11111111,359.77777779999997,11.08051343,1
137.94041869999998,187.6410256,80.30769231,471.4102563999999,22.5481587,0
167.0,230.0,109.5,753.5,9.283722314,0
145.5905512,191.5,91.4375,398.0625,14.49137675,0
137.45817490000002,235.42424240000003,107.3030303,775.4242423999999,34.95808851,0
130.9791667,220.91666669999998,99.08333333,649.25,16.69497596,0
126.44444440000001,209.33333330000002,92.33333333,596.7777778,16.7582668,0
131.2693498,239.88524590000003,116.9016393,685.1393443,20.81369638,0
136.6446945,224.1282051,107.8717949,346.0,25.308069,0
117.80805690000001,238.2264151,101.2641509,643.8867925,29.55257909,0
142.3038793,216.2413793,100.6206897,668.7931034,29.49177116,0
139.7270115,244.36363640000002,111.54545449999999,866.3636364,32.32738649,0
71.71875,209.0,97.0,565.0,7.0,0
